Date,HomeTeam,AwayTeam,HTHG,HTAG,HTR,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,Season,Season_Start_Year,Referee,Avg_H_Odds,Avg_D_Odds,Avg_A_Odds,Total_Goals,Goal_Difference,Home_Shots_Accuracy,Away_Shots_Accuracy,Avg_Over_2.5,Avg_Under_2.5
25/02/17,West Brom,Bournemouth,2,1,H,2,1,H,13,12,4,4,8,6,12,5,2,0,0,0,2016-2017,2016,M Clattenburg,2.07,3.39,3.81,3,1,0.3076923076923077,0.3333333333333333,2.01,1.81
26/02/17,Tottenham,Stoke,4,0,H,4,0,H,21,5,9,3,8,5,11,14,2,3,0,0,2016-2017,2016,J Moss,1.42,4.79,7.82,4,4,0.42857142857142855,0.6,1.65,2.23
27/02/17,Leicester,Liverpool,2,0,H,3,1,H,13,17,7,7,5,12,8,5,0,0,0,0,2016-2017,2016,M Oliver,5.66,4.04,1.62,4,2,0.5384615384615384,0.4117647058823529,1.76,2.06
04/03/17,Leicester,Hull,1,1,D,3,1,H,17,10,5,4,10,4,12,13,1,1,0,0,2016-2017,2016,M Dean,1.85,3.56,4.62,4,2,0.29411764705882354,0.4,2.05,1.77
04/03/17,Liverpool,Arsenal,2,0,H,3,1,H,18,7,7,3,9,3,8,15,1,2,0,0,2016-2017,2016,R Madley,2.11,3.51,3.56,4,2,0.3888888888888889,0.42857142857142855,1.71,2.14
04/03/17,Man United,Bournemouth,1,1,D,1,1,D,20,3,7,1,15,2,9,11,3,2,0,1,2016-2017,2016,K Friend,1.25,6.15,12.85,2,0,0.35,0.3333333333333333,1.57,2.4
04/03/17,Stoke,Middlesbrough,2,0,H,2,0,H,13,8,8,2,6,1,16,20,1,2,0,0,2016-2017,2016,C Pawson,1.95,3.32,4.43,2,2,0.6153846153846154,0.25,2.38,1.58
04/03/17,Swansea,Burnley,1,1,D,3,2,H,23,6,10,4,9,2,7,13,2,2,0,0,2016-2017,2016,A Taylor,2.01,3.36,4.07,5,1,0.43478260869565216,0.6666666666666666,2.16,1.69
04/03/17,Watford,Southampton,1,2,A,3,4,A,16,20,4,11,6,5,16,9,3,2,0,0,2016-2017,2016,J Moss,3.51,3.28,2.22,7,-1,0.25,0.55,2.25,1.65
04/03/17,West Brom,Crystal Palace,0,0,D,0,2,A,11,10,1,4,5,5,8,12,0,1,0,0,2016-2017,2016,M Jones,2.19,3.21,3.68,2,-2,0.09090909090909091,0.4,2.37,1.58
05/03/17,Sunderland,Man City,0,1,A,0,2,A,11,14,3,7,6,4,11,4,1,0,0,0,2016-2017,2016,M Atkinson,10.54,5.99,1.29,2,-2,0.2727272727272727,0.5,1.46,2.71
05/03/17,Tottenham,Everton,1,0,H,3,2,H,20,8,7,4,7,2,9,14,1,2,0,0,2016-2017,2016,M Oliver,1.63,4.01,5.58,5,1,0.35,0.5,1.76,2.07
06/03/17,West Ham,Chelsea,0,1,A,1,2,A,11,9,2,4,6,4,8,8,0,1,0,0,2016-2017,2016,A Marriner,5.74,4.02,1.62,3,-1,0.18181818181818182,0.4444444444444444,1.83,1.98
08/03/17,Man City,Stoke,0,0,D,0,0,D,12,5,1,2,8,1,8,11,1,3,0,0,2016-2017,2016,N Swarbrick,1.23,6.49,12.73,0,0,0.08333333333333333,0.4,1.44,2.74
11/03/17,Bournemouth,West Ham,1,1,D,3,2,H,21,15,9,7,5,6,20,15,4,2,0,0,2016-2017,2016,R Madley,2.59,3.38,2.78,5,1,0.42857142857142855,0.4666666666666667,1.72,2.12
11/03/17,Everton,West Brom,2,0,H,3,0,H,16,5,5,2,4,6,8,12,1,2,0,0,2016-2017,2016,G Scott,1.67,3.81,5.61,3,3,0.3125,0.4,2.02,1.79
11/03/17,Hull,Swansea,0,0,D,2,1,H,15,11,7,3,2,7,14,5,3,1,0,0,2016-2017,2016,A Marriner,2.52,3.26,2.97,3,1,0.4666666666666667,0.2727272727272727,2.04,1.78
12/03/17,Liverpool,Burnley,1,1,D,2,1,H,10,11,3,1,11,1,12,16,2,2,0,0,2016-2017,2016,C Pawson,1.24,6.3,13.23,3,1,0.3,0.09090909090909091,1.54,2.45
18/03/17,Bournemouth,Swansea,1,0,H,2,0,H,12,10,6,1,2,4,10,9,0,2,0,0,2016-2017,2016,M Dean,2.16,3.41,3.5,2,2,0.5,0.1,1.72,2.11
18/03/17,Crystal Palace,Watford,0,0,D,1,0,H,7,6,0,2,3,2,8,15,0,2,0,0,2016-2017,2016,M Atkinson,1.92,3.42,4.39,1,1,0.0,0.3333333333333333,2.16,1.69
18/03/17,Everton,Hull,1,0,H,4,0,H,14,6,8,0,5,8,9,7,2,0,0,1,2016-2017,2016,P Tierney,1.51,4.25,6.81,4,4,0.5714285714285714,0.0,1.8,2.01
18/03/17,Stoke,Chelsea,1,1,D,1,2,A,5,20,1,7,5,11,16,11,4,2,1,0,2016-2017,2016,A Taylor,6.13,3.94,1.6,3,-1,0.2,0.35,2.01,1.81
18/03/17,Sunderland,Burnley,0,0,D,0,0,D,14,17,5,3,3,5,14,7,2,1,0,0,2016-2017,2016,R Madley,2.54,3.22,2.95,0,0,0.35714285714285715,0.17647058823529413,2.15,1.7
18/03/17,West Brom,Arsenal,1,1,D,3,1,H,12,11,8,2,4,5,5,6,1,0,0,0,2016-2017,2016,N Swarbrick,5.09,3.84,1.71,4,2,0.6666666666666666,0.18181818181818182,1.78,2.03
18/03/17,West Ham,Leicester,1,3,A,2,3,A,20,11,7,5,6,5,10,14,0,1,0,0,2016-2017,2016,R East,2.3,3.39,3.2,5,-1,0.35,0.45454545454545453,1.8,2.01
19/03/17,Man City,Liverpool,0,0,D,1,1,D,13,13,3,4,9,8,14,7,3,3,0,0,2016-2017,2016,M Oliver,1.97,3.65,3.82,2,0,0.23076923076923078,0.3076923076923077,1.65,2.22
19/03/17,Middlesbrough,Man United,0,1,A,1,3,A,10,14,3,6,8,3,9,8,1,1,0,0,2016-2017,2016,J Moss,5.69,3.67,1.68,4,-2,0.3,0.42857142857142855,2.18,1.68
19/03/17,Tottenham,Southampton,2,0,H,2,1,H,12,8,6,3,5,1,12,13,3,3,0,0,2016-2017,2016,A Marriner,1.7,3.81,5.26,3,1,0.5,0.375,1.88,1.92
01/04/17,Burnley,Tottenham,0,0,D,0,2,A,13,19,2,7,3,7,9,6,2,0,0,0,2016-2017,2016,S Attwell,5.5,3.78,1.68,2,-2,0.15384615384615385,0.3684210526315789,2.01,1.8
01/04/17,Chelsea,Crystal Palace,1,2,A,1,2,A,24,8,11,3,9,3,12,14,3,2,0,0,2016-2017,2016,C Pawson,1.28,5.54,12.13,3,-1,0.4583333333333333,0.375,1.81,2.0
01/04/17,Hull,West Ham,0,1,A,2,1,H,7,12,3,4,5,5,16,9,2,2,0,0,2016-2017,2016,M Jones,2.45,3.33,2.98,3,1,0.42857142857142855,0.3333333333333333,1.83,1.97
01/04/17,Leicester,Stoke,1,0,H,2,0,H,23,10,10,2,10,4,7,11,1,4,0,0,2016-2017,2016,L Mason,2.04,3.44,3.83,2,2,0.43478260869565216,0.2,1.96,1.84
01/04/17,Liverpool,Everton,2,1,H,3,1,H,10,9,6,4,2,3,17,10,1,3,0,0,2016-2017,2016,A Taylor,1.7,3.94,4.99,4,2,0.6,0.4444444444444444,1.73,2.1
01/04/17,Man United,West Brom,0,0,D,0,0,D,18,3,3,1,6,1,15,13,3,3,0,0,2016-2017,2016,M Dean,1.36,4.9,9.83,0,0,0.16666666666666666,0.3333333333333333,1.85,1.95
01/04/17,Southampton,Bournemouth,0,0,D,0,0,D,14,12,4,3,6,3,14,8,1,0,0,0,2016-2017,2016,J Moss,1.64,3.99,5.52,0,0,0.2857142857142857,0.25,1.73,2.1
01/04/17,Watford,Sunderland,0,0,D,1,0,H,23,11,10,3,13,9,12,8,1,3,0,0,2016-2017,2016,L Probert,1.84,3.56,4.57,1,1,0.43478260869565216,0.2727272727272727,2.04,1.77
02/04/17,Arsenal,Man City,1,2,A,2,2,D,8,14,3,5,3,8,8,15,3,2,0,0,2016-2017,2016,A Marriner,3.08,3.62,2.26,4,0,0.375,0.35714285714285715,1.58,2.36
02/04/17,Swansea,Middlesbrough,0,0,D,0,0,D,15,8,3,1,11,3,9,16,2,3,0,0,2016-2017,2016,R Madley,1.97,3.39,4.2,0,0,0.2,0.125,2.17,1.68
04/04/17,Burnley,Stoke,0,0,D,1,0,H,7,15,3,2,3,5,9,16,3,2,0,0,2016-2017,2016,K Friend,2.45,3.1,3.23,1,1,0.42857142857142855,0.13333333333333333,2.36,1.59
04/04/17,Leicester,Sunderland,0,0,D,2,0,H,19,15,8,3,5,6,12,13,0,1,0,0,2016-2017,2016,G Scott,1.45,4.5,7.85,2,2,0.42105263157894735,0.2,1.76,2.06
04/04/17,Man United,Everton,0,1,A,1,1,D,18,11,3,4,6,5,10,18,1,4,0,1,2016-2017,2016,N Swarbrick,1.57,4.11,6.32,2,0,0.16666666666666666,0.36363636363636365,1.88,1.93
04/04/17,Watford,West Brom,1,0,H,2,0,H,9,18,2,2,5,6,11,14,1,4,1,0,2016-2017,2016,P Tierney,2.49,3.14,3.13,2,2,0.2222222222222222,0.1111111111111111,2.31,1.61
05/04/17,Arsenal,West Ham,0,0,D,3,0,H,21,7,8,2,5,0,11,5,2,2,0,0,2016-2017,2016,M Atkinson,1.39,5.11,7.7,3,3,0.38095238095238093,0.2857142857142857,1.42,2.8
05/04/17,Chelsea,Man City,2,1,H,2,1,H,10,17,4,7,2,9,10,14,1,3,0,0,2016-2017,2016,M Dean,2.37,3.41,3.05,3,1,0.4,0.4117647058823529,1.74,2.09
05/04/17,Hull,Middlesbrough,3,2,H,4,2,H,17,12,5,4,8,4,13,12,2,1,0,0,2016-2017,2016,M Oliver,2.05,3.27,4.04,6,2,0.29411764705882354,0.3333333333333333,2.36,1.59
05/04/17,Liverpool,Bournemouth,1,1,D,2,2,D,20,7,8,2,7,2,11,8,1,1,0,0,2016-2017,2016,L Mason,1.38,5.1,8.25,4,0,0.4,0.2857142857142857,1.48,2.63
05/04/17,Southampton,Crystal Palace,1,1,D,3,1,H,25,17,9,3,11,11,16,11,2,1,0,0,2016-2017,2016,R East,1.83,3.56,4.67,4,2,0.36,0.17647058823529413,2.05,1.76
05/04/17,Swansea,Tottenham,1,0,H,1,3,A,4,18,1,8,5,7,7,8,1,1,0,0,2016-2017,2016,J Moss,5.04,3.82,1.72,4,-2,0.25,0.4444444444444444,1.82,1.98
08/04/17,Bournemouth,Chelsea,1,2,A,1,3,A,12,15,1,5,4,4,7,11,2,3,0,0,2016-2017,2016,A Marriner,6.2,4.02,1.58,4,-2,0.08333333333333333,0.3333333333333333,1.8,2.01
08/04/17,Man City,Hull,1,0,H,3,1,H,23,6,7,1,7,3,6,8,0,2,0,0,2016-2017,2016,J Moss,1.2,7.13,14.5,4,2,0.30434782608695654,0.16666666666666666,1.4,2.91
08/04/17,Middlesbrough,Burnley,0,0,D,0,0,D,12,7,5,2,4,3,9,12,0,3,0,0,2016-2017,2016,M Atkinson,2.42,3.12,3.24,0,0,0.4166666666666667,0.2857142857142857,2.42,1.55
08/04/17,Stoke,Liverpool,1,0,H,1,2,A,9,14,4,4,5,8,7,11,0,2,0,0,2016-2017,2016,M Dean,4.0,3.61,1.94,3,-1,0.4444444444444444,0.2857142857142857,1.85,1.97
08/04/17,Tottenham,Watford,3,0,H,4,0,H,19,8,6,2,7,5,12,12,0,1,0,0,2016-2017,2016,A Taylor,1.24,6.1,13.34,4,4,0.3157894736842105,0.25,1.58,2.38
08/04/17,West Brom,Southampton,0,1,A,0,1,A,17,10,6,3,7,3,12,12,2,2,0,0,2016-2017,2016,C Kavanagh,3.0,3.2,2.5,1,-1,0.35294117647058826,0.3,2.23,1.65
08/04/17,West Ham,Swansea,1,0,H,1,0,H,14,4,6,1,4,3,12,12,5,1,0,0,2016-2017,2016,K Friend,2.09,3.47,3.61,1,1,0.42857142857142855,0.25,1.79,2.02
09/04/17,Everton,Leicester,3,2,H,4,2,H,12,6,7,4,4,6,8,15,2,2,0,0,2016-2017,2016,R Madley,1.73,3.78,4.95,6,2,0.5833333333333334,0.6666666666666666,1.79,2.02
09/04/17,Sunderland,Man United,0,1,A,0,3,A,9,18,4,9,4,5,14,20,1,5,1,0,2016-2017,2016,C Pawson,9.93,5.01,1.34,3,-3,0.4444444444444444,0.5,1.75,2.08
10/04/17,Crystal Palace,Arsenal,1,0,H,3,0,H,17,11,6,3,5,8,11,10,0,1,0,0,2016-2017,2016,M Oliver,4.33,3.8,1.81,3,3,0.35294117647058826,0.2727272727272727,1.64,2.25
15/04/17,Crystal Palace,Leicester,0,1,A,2,2,D,15,6,4,2,8,5,10,16,0,2,0,0,2016-2017,2016,M Dean,1.77,3.7,4.76,4,0,0.26666666666666666,0.3333333333333333,1.96,1.85
15/04/17,Everton,Burnley,0,0,D,3,1,H,29,13,7,6,6,7,15,14,2,0,0,0,2016-2017,2016,M Clattenburg,1.44,4.49,7.81,4,2,0.2413793103448276,0.46153846153846156,1.83,1.98
15/04/17,Southampton,Man City,0,0,D,0,3,A,8,18,1,5,3,8,9,8,3,0,0,0,2016-2017,2016,N Swarbrick,4.45,3.91,1.77,3,-3,0.125,0.2777777777777778,1.64,2.25
15/04/17,Stoke,Hull,1,0,H,3,1,H,14,14,4,3,3,7,12,5,0,2,0,0,2016-2017,2016,S Attwell,1.97,3.4,4.1,4,2,0.2857142857142857,0.21428571428571427,2.08,1.75
15/04/17,Sunderland,West Ham,1,1,D,2,2,D,14,7,4,3,8,1,14,10,1,0,0,1,2016-2017,2016,A Marriner,3.17,3.4,2.29,4,0,0.2857142857142857,0.42857142857142855,1.8,2.01
15/04/17,Tottenham,Bournemouth,2,0,H,4,0,H,24,5,14,1,13,1,8,10,0,1,0,0,2016-2017,2016,M Oliver,1.26,6.14,10.98,4,4,0.5833333333333334,0.2,1.42,2.8
15/04/17,Watford,Swansea,1,0,H,1,0,H,15,13,7,4,6,2,8,13,0,0,0,0,2016-2017,2016,L Mason,2.48,3.23,2.98,1,1,0.4666666666666667,0.3076923076923077,2.07,1.75
16/04/17,Man United,Chelsea,1,0,H,2,0,H,9,5,3,0,1,3,16,20,3,3,0,0,2016-2017,2016,R Madley,2.63,3.15,2.87,2,2,0.3333333333333333,0.0,2.24,1.65
16/04/17,West Brom,Liverpool,0,1,A,0,1,A,7,15,2,2,4,4,15,9,3,1,0,0,2016-2017,2016,J Moss,4.29,3.6,1.87,1,-1,0.2857142857142857,0.13333333333333333,1.92,1.89
17/04/17,Middlesbrough,Arsenal,0,1,A,1,2,A,13,12,5,4,2,4,11,16,2,2,0,0,2016-2017,2016,A Taylor,6.33,4.25,1.53,3,-1,0.38461538461538464,0.3333333333333333,1.71,2.12
22/04/17,Bournemouth,Middlesbrough,2,0,H,4,0,H,20,5,10,2,4,3,4,14,0,2,0,1,2016-2017,2016,G Scott,1.86,3.66,4.28,4,4,0.5,0.4,1.86,1.94
22/04/17,Hull,Watford,0,0,D,2,0,H,8,13,3,2,4,7,10,11,3,1,1,0,2016-2017,2016,R Madley,1.9,3.55,4.23,2,2,0.375,0.15384615384615385,1.99,1.83
22/04/17,Swansea,Stoke,1,0,H,2,0,H,10,9,6,3,11,4,5,14,2,2,0,0,2016-2017,2016,M Oliver,2.18,3.34,3.5,2,2,0.6,0.3333333333333333,2.06,1.75
22/04/17,West Ham,Everton,0,0,D,0,0,D,15,4,3,0,8,4,9,15,2,3,0,0,2016-2017,2016,R East,3.23,3.51,2.22,0,0,0.2,0.0,1.69,2.15
23/04/17,Burnley,Man United,0,2,A,0,2,A,8,12,0,6,3,3,17,16,2,1,0,0,2016-2017,2016,A Taylor,5.66,3.76,1.66,2,-2,0.0,0.5,2.15,1.7
23/04/17,Liverpool,Crystal Palace,1,1,D,1,2,A,14,7,1,3,4,3,8,10,1,2,0,0,2016-2017,2016,A Marriner,1.49,4.55,6.69,3,-1,0.07142857142857142,0.42857142857142855,1.64,2.26
25/04/17,Chelsea,Southampton,2,1,H,4,2,H,17,12,7,4,6,7,13,9,2,2,0,0,2016-2017,2016,L Mason,1.44,4.56,8.02,6,2,0.4117647058823529,0.3333333333333333,1.78,2.04
26/04/17,Arsenal,Leicester,0,0,D,1,0,H,12,7,5,3,12,1,9,13,2,4,0,0,2016-2017,2016,M Jones,1.6,4.35,5.38,1,1,0.4166666666666667,0.42857142857142855,1.45,2.71
26/04/17,Crystal Palace,Tottenham,0,0,D,0,1,A,6,18,1,4,2,11,13,15,3,3,0,0,2016-2017,2016,J Moss,5.41,4.07,1.64,1,-1,0.16666666666666666,0.2222222222222222,1.62,2.28
26/04/17,Middlesbrough,Sunderland,1,0,H,1,0,H,6,10,2,4,3,5,15,11,3,3,0,0,2016-2017,2016,M Dean,2.22,3.37,3.4,1,1,0.3333333333333333,0.4,2.04,1.78
27/04/17,Man City,Man United,0,0,D,0,0,D,19,3,6,1,7,4,10,8,1,0,0,1,2016-2017,2016,M Atkinson,1.88,3.67,4.24,0,0,0.3157894736842105,0.3333333333333333,1.8,2.01
29/04/17,Crystal Palace,Burnley,0,1,A,0,2,A,15,9,5,3,14,4,11,12,2,0,0,0,2016-2017,2016,R Madley,1.8,3.56,4.81,2,-2,0.3333333333333333,0.3333333333333333,2.09,1.74
29/04/17,Southampton,Hull,0,0,D,0,0,D,11,9,2,1,6,6,9,13,0,3,0,0,2016-2017,2016,M Dean,1.66,3.91,5.38,0,0,0.18181818181818182,0.1111111111111111,1.79,2.02
29/04/17,Stoke,West Ham,0,0,D,0,0,D,19,12,4,4,5,3,12,3,1,0,0,0,2016-2017,2016,L Probert,2.09,3.42,3.61,0,0,0.21052631578947367,0.3333333333333333,1.87,1.94
29/04/17,Sunderland,Bournemouth,0,0,D,0,1,A,17,15,5,7,6,5,13,9,3,2,0,0,2016-2017,2016,S Attwell,2.95,3.48,2.39,1,-1,0.29411764705882354,0.4666666666666667,1.72,2.11
29/04/17,West Brom,Leicester,0,1,A,0,1,A,16,6,4,1,5,6,14,9,2,2,0,0,2016-2017,2016,M Clattenburg,2.5,3.35,2.86,1,-1,0.25,0.16666666666666666,2.0,1.8
30/04/17,Everton,Chelsea,0,0,D,0,3,A,12,11,4,5,2,4,13,11,3,4,0,0,2016-2017,2016,J Moss,3.68,3.53,2.03,3,-3,0.3333333333333333,0.45454545454545453,1.83,1.98
30/04/17,Man United,Swansea,1,0,H,1,1,D,12,12,6,4,5,2,11,13,2,2,0,0,2016-2017,2016,N Swarbrick,1.37,4.85,8.93,2,0,0.5,0.3333333333333333,1.78,2.03
30/04/17,Middlesbrough,Man City,1,0,H,2,2,D,14,22,6,4,4,11,9,9,4,4,0,0,2016-2017,2016,K Friend,10.68,5.57,1.29,4,0,0.42857142857142855,0.18181818181818182,1.5,2.55
30/04/17,Tottenham,Arsenal,0,0,D,2,0,H,20,12,11,4,14,5,7,15,1,3,0,0,2016-2017,2016,M Oliver,1.88,3.81,3.93,2,2,0.55,0.3333333333333333,1.54,2.44
01/05/17,Watford,Liverpool,0,1,A,0,1,A,9,12,2,8,3,5,11,9,3,1,0,0,2016-2017,2016,C Pawson,6.09,4.24,1.55,1,-1,0.2222222222222222,0.6666666666666666,1.67,2.17
05/05/17,West Ham,Tottenham,0,0,D,1,0,H,13,11,5,5,3,7,8,9,4,2,0,0,2016-2017,2016,A Taylor,8.54,5.11,1.37,1,1,0.38461538461538464,0.45454545454545453,1.61,2.33
06/05/17,Bournemouth,Stoke,0,1,A,2,2,D,12,14,2,3,0,7,10,15,2,0,0,0,2016-2017,2016,P Tierney,2.2,3.47,3.32,4,0,0.16666666666666666,0.21428571428571427,1.73,2.11
06/05/17,Burnley,West Brom,0,0,D,2,2,D,14,11,4,3,5,8,9,14,1,3,0,0,2016-2017,2016,M Jones,2.24,3.19,3.52,4,0,0.2857142857142857,0.2727272727272727,2.44,1.55
06/05/17,Hull,Sunderland,0,0,D,0,2,A,16,12,6,5,7,4,10,8,3,1,0,0,2016-2017,2016,N Swarbrick,1.45,4.53,7.32,2,-2,0.375,0.4166666666666667,1.77,2.05
06/05/17,Leicester,Watford,1,0,H,3,0,H,11,14,5,7,10,1,8,10,0,0,0,0,2016-2017,2016,R East,1.58,4.02,6.25,3,3,0.45454545454545453,0.5,1.81,2.0
06/05/17,Man City,Crystal Palace,1,0,H,5,0,H,26,5,12,2,9,3,12,8,1,3,0,0,2016-2017,2016,M Oliver,1.27,6.22,10.52,5,5,0.46153846153846156,0.4,1.35,3.15
06/05/17,Swansea,Everton,1,0,H,1,0,H,9,8,4,2,9,5,5,13,0,0,0,0,2016-2017,2016,M Atkinson,2.76,3.38,2.6,1,1,0.4444444444444444,0.25,1.86,1.95
07/05/17,Arsenal,Man United,0,0,D,2,0,H,9,10,4,4,5,9,14,10,1,0,0,0,2016-2017,2016,A Marriner,1.92,3.61,4.11,2,2,0.4444444444444444,0.4,1.85,1.95
07/05/17,Liverpool,Southampton,0,0,D,0,0,D,17,4,8,0,3,6,9,4,1,3,0,0,2016-2017,2016,R Madley,1.59,4.13,5.79,0,0,0.47058823529411764,0.0,1.66,2.21
08/05/17,Chelsea,Middlesbrough,2,0,H,3,0,H,21,2,7,1,8,1,8,21,0,2,0,0,2016-2017,2016,C Pawson,1.16,7.94,18.77,3,3,0.3333333333333333,0.5,1.49,2.59
10/05/17,Southampton,Arsenal,0,0,D,0,2,A,14,11,3,4,8,5,5,5,1,2,0,0,2016-2017,2016,J Moss,3.58,3.64,2.04,2,-2,0.21428571428571427,0.36363636363636365,1.68,2.17
12/05/17,Everton,Watford,0,0,D,1,0,H,15,14,6,2,9,8,7,11,0,3,0,0,2016-2017,2016,K Friend,1.45,4.57,7.39,1,1,0.4,0.14285714285714285,1.72,2.12
12/05/17,West Brom,Chelsea,0,0,D,0,1,A,7,24,2,5,5,8,13,8,3,0,0,0,2016-2017,2016,M Oliver,9.46,4.94,1.36,1,-1,0.2857142857142857,0.20833333333333334,1.83,1.99
13/05/17,Bournemouth,Burnley,1,0,H,2,1,H,18,14,6,3,7,1,6,11,0,1,0,0,2016-2017,2016,L Probert,1.92,3.63,4.04,3,1,0.3333333333333333,0.21428571428571427,1.76,2.06
13/05/17,Man City,Leicester,2,1,H,2,1,H,17,9,5,4,9,3,12,16,3,3,0,0,2016-2017,2016,R Madley,1.23,6.56,12.42,3,1,0.29411764705882354,0.4444444444444444,1.35,3.17
13/05/17,Middlesbrough,Southampton,0,1,A,1,2,A,14,14,3,4,6,3,19,11,3,0,0,0,2016-2017,2016,A Taylor,3.84,3.52,2.0,3,-1,0.21428571428571427,0.2857142857142857,1.96,1.85
13/05/17,Stoke,Arsenal,0,1,A,1,4,A,10,10,4,6,7,6,13,7,1,2,0,0,2016-2017,2016,M Dean,4.56,4.0,1.74,5,-3,0.4,0.6,1.6,2.33
13/05/17,Sunderland,Swansea,0,2,A,0,2,A,13,3,4,3,8,4,13,6,4,0,0,0,2016-2017,2016,A Marriner,4.04,3.68,1.91,2,-2,0.3076923076923077,1.0,1.85,1.96
14/05/17,Crystal Palace,Hull,2,0,H,4,0,H,12,9,4,0,3,7,13,14,3,5,0,0,2016-2017,2016,M Atkinson,2.06,3.5,3.68,4,4,0.3333333333333333,0.0,1.95,1.86
14/05/17,Tottenham,Man United,1,0,H,2,1,H,14,8,7,2,8,3,14,15,1,2,0,0,2016-2017,2016,J Moss,1.7,3.85,5.14,3,1,0.5,0.25,1.93,1.87
14/05/17,West Ham,Liverpool,0,1,A,0,4,A,10,26,3,11,4,6,5,10,2,0,0,0,2016-2017,2016,N Swarbrick,5.26,3.94,1.67,4,-4,0.3,0.4230769230769231,1.81,2.0
15/05/17,Chelsea,Watford,2,1,H,4,3,H,24,9,9,3,8,3,7,12,2,4,0,1,2016-2017,2016,L Mason,1.24,6.54,12.61,7,1,0.375,0.3333333333333333,1.46,2.69
16/05/17,Arsenal,Sunderland,0,0,D,2,0,H,36,6,13,2,17,3,15,10,4,2,0,0,2016-2017,2016,R East,1.09,11.35,26.47,2,2,0.3611111111111111,0.3333333333333333,1.25,3.87
16/05/17,Man City,West Brom,2,0,H,3,1,H,21,5,10,2,7,1,8,11,1,2,0,0,2016-2017,2016,C Pawson,1.13,9.1,22.37,4,2,0.47619047619047616,0.4,1.32,3.37
17/05/17,Southampton,Man United,0,0,D,0,0,D,17,11,6,1,7,3,7,10,2,1,0,0,2016-2017,2016,M Dean,2.67,3.27,2.75,0,0,0.35294117647058826,0.09090909090909091,2.06,1.76
18/05/17,Leicester,Tottenham,0,2,A,1,6,A,12,26,5,12,4,4,11,8,3,1,0,0,2016-2017,2016,M Oliver,4.29,3.69,1.85,7,-5,0.4166666666666667,0.46153846153846156,1.73,2.11
21/05/17,Arsenal,Everton,2,0,H,3,1,H,17,22,9,7,4,6,10,15,2,4,1,0,2016-2017,2016,M Oliver,1.42,4.96,7.29,4,2,0.5294117647058824,0.3181818181818182,1.45,2.71
21/05/17,Burnley,West Ham,1,1,D,1,2,A,9,14,1,4,2,5,11,14,2,2,0,0,2016-2017,2016,R Madley,2.38,3.4,3.02,3,-1,0.1111111111111111,0.2857142857142857,1.81,2.0
21/05/17,Chelsea,Sunderland,1,1,D,5,1,H,28,7,8,3,11,1,8,15,1,1,0,0,2016-2017,2016,N Swarbrick,1.15,8.17,19.89,6,4,0.2857142857142857,0.42857142857142855,1.41,2.83
21/05/17,Hull,Tottenham,0,3,A,1,7,A,10,19,4,14,2,3,14,5,0,0,0,0,2016-2017,2016,A Marriner,6.09,4.4,1.53,8,-6,0.4,0.7368421052631579,1.6,2.32
21/05/17,Leicester,Bournemouth,0,1,A,1,1,D,21,10,5,4,9,1,11,10,4,1,0,0,2016-2017,2016,l Mason,1.92,3.67,3.95,2,0,0.23809523809523808,0.4,1.64,2.23
21/05/17,Liverpool,Middlesbrough,1,0,H,3,0,H,25,9,10,3,3,3,13,8,0,1,0,0,2016-2017,2016,M Atkinson,1.12,8.61,26.64,3,3,0.4,0.3333333333333333,1.44,2.73
21/05/17,Man United,Crystal Palace,2,0,H,2,0,H,9,6,2,1,3,6,16,10,2,0,0,0,2016-2017,2016,A Taylor,2.48,3.31,2.94,2,2,0.2222222222222222,0.16666666666666666,1.99,1.81
21/05/17,Southampton,Stoke,0,0,D,0,1,A,14,14,6,3,4,10,12,10,2,4,0,0,2016-2017,2016,L Probert,1.77,3.79,4.6,1,-1,0.42857142857142855,0.21428571428571427,1.8,2.01
21/05/17,Swansea,West Brom,0,1,A,2,1,H,12,16,2,5,7,4,8,10,1,1,0,0,2016-2017,2016,M Dean,2.06,3.51,3.63,3,1,0.16666666666666666,0.3125,1.83,1.98
21/05/17,Watford,Man City,0,4,A,0,5,A,6,15,3,9,4,5,12,10,1,0,0,0,2016-2017,2016,J Moss,10.78,5.9,1.28,5,-5,0.5,0.6,1.42,2.8
11/08/2017,Arsenal,Leicester,2,2,D,4,3,H,27,6,10,3,9,4,9,12,0,1,0,0,2017-2018,2017,M Dean,1.51,4.43,6.44,7,1,0.37037037037037035,0.5,1.61,2.32
12/08/2017,Brighton,Man City,0,0,D,0,2,A,6,14,2,4,3,10,6,9,0,2,0,0,2017-2018,2017,M Oliver,10.1,5.25,1.32,2,-2,0.3333333333333333,0.2857142857142857,1.63,2.27
12/08/2017,Chelsea,Burnley,0,3,A,2,3,A,19,10,6,5,8,5,16,11,3,3,2,0,2017-2018,2017,C Pawson,1.24,6.06,13.67,5,-1,0.3157894736842105,0.5,1.66,2.23
12/08/2017,Crystal Palace,Huddersfield,0,2,A,0,3,A,14,8,4,6,12,9,7,19,1,3,0,0,2017-2018,2017,J Moss,1.81,3.5,4.82,3,-3,0.2857142857142857,0.75,2.11,1.72
